username,rating,comment
v*****2,5,太棒了书本的状态都很好没有被折到 完全美美的😍😍😍而且附送的书签是我的星座的我真的太开心了🤭🤭🤭谢谢卖家🤭🤭🤭等我看完了再回来买别的书本😍😍😍
jt_electrical,5,"Very very very fast delivery 👍
Baru order satu jam dalam sudah packing to drop off🔥
Nice!🌟🌟🌟🌟🌟"
ywenn0_0,5,"Fast delivery
good in condition 
value is for money 
Just buy it😍👍🏿"
yap16,5,"Fast delivery.. Seller gave free gift too 
Is time to read haha"
h*****_,5,"Fast delivery as described, stay at home and read during this pandemic time. TQ seller"
lowkweiyiencesther,5,
jelenat,4,Everything is good n super fast!
leongsiewfong19780913,5,坚持也是学习的态度。改变不了别人。就改变自己❤️👍👍👍
95cheern,5,
n*****n,5,
garygan234,5,
aarong80,5,"断：断绝繁杂
舍：舍弃负重
离：脱离执念"
e.s.kai90,5,
celcomsam,5,很快收到 还有礼物 竹子做的书签 谢谢卖家
alfredvtan,5,"Fast delivery, quality good no damage"
lanyee_5898,5,Thank you seller for the fast service. Received all in good conditions. Parcel wrapped with triple protection. And thank you so much for the free gift
chanzw27,5,Item delivery quite fast today order tomorrow already reach. Item cover with bubble wrap. Thanks for the free gift.
lynus1198,5,All items received safely without any problem. Good job seller
n*****a,5,"Good book, you must learn to love yourself and not let other ppl dictate your life"
c*****x,5,thank you ！fast shipping！received item very nice ！good book！
jeanniechee88,5,"Fast delivery
Nice packing
TQ for the free gifts
Worth to buy it
Will order it next round"
sllee82,5,"Nice wrapping, all 3 safe reach my home. Not yet read, will spend time on this. Tq seller for d free gift bookmark."
skytungweechien,5,"1.) Good Value For Money，
2.) Fast Delivery,
3.) Excellent Service By Seller,
4.) I Like It,
5.) Good Product Quality."
kahsiong,5,"Very nice book.
And this time delivery very fast.
Just price if got promotion more better.
Will keep support."
cct3821,5,Pembungkusan elok. Penghantaran cepat. Amat memuaskan. Tq
c*****7,5,"Received in good condition, wrapped nicely. Thanks seller for the bookmark."
eurekatarot333,5,"Well received, nice book with bookmark from seller. The delivery service is very bad, hope can improve. COD while delivery man give less return cash."
b*****2,5,"23/12 order, 25/12 received. Book damaged a bit  but acceptable. Still nice 👍"
w*****6,5,Good product of quality and fast delivery to the house and beautiful
jessblim,5,"Order received, nicely wrapped & fast delivery, seller very nice & very responsive, got surprise present from seller 👍"
rena_0505,5,Well packaging 👍 Still got a small gift of pen🙏 Thank you!!! Fast delivery. You come back again 💕
z*****2,5,Fast deliveru and great value for money. Nicely wrapped and no warped. Highly recommended
eltonang1987,5,"Well received in good conditions,  nice packaging, thanks for the little bookmark as a gift 😊"
jovialyin2017,5,"Fast delivery, packing with bubble wrap. Tq for the bookmark. Price is cheap when purchase on 25 Mar"
estherphang82,5,Good customer service and thanks for the free gift!
h*****n,5,Received within three days and books were nicely packed. Bought it for myself and as gift to friends. Thanks for the bookmark!
sllee82,5,"This is second book i bought, a gift to my friend. Meaningful."
t*****l,5,Good value for money...Good delivery service.Joyful reading.
bsthing85,5,Fast delivery and good service. Well received and thank you seller for the free gift!
angelapytan,5,Good wrapping & free book mark for me! 😍😍😍😍 thank you very much! 🥰🥰🥰🥰
doreentan_80,5,"First, thank you for the free gift. If I could give 10 star I will. Super fast delivery, well packing and very kind & responsive seller. Thank you so much 👍🏻👍🏻👍🏻👍🏻"
p*****1,5,运输块，包装好，书本字体清晰。谢谢卖家
litochan,5,"Well wrapped and thanks for the speedy delivery. Also, thanks for the free bookmark."
jeffchan54321,5,"Nice product, Nice condition, Nice seller. Fast delivery."
j3nnifergoh517,5,"Parcel received in well packed & good condition 👍👍👍
Fast delivery as well 👍👍👍"
zodiac47,5,"Super fast delivery!  And also customer service is so kind and responsibility,  thank you!  
Stay safe at this moment dear"
ntk911,5,"Fast delivery, ever during MCO, nicely packed and great value, thanks."
o*****6,5,Speedy delivery. Item received in good condition. Well packed with bubble wrapping. Good value for money. Thank you seller.
cttay83,5,"Fast delivery, seller good services, thank for gift, like it."
yongqin91,5,"Speedy delivery
Worth the price
Free gift provided"
user3381,5,这个商家真的是100％良心商家，剛下單不到几个小时就準備寄貨了，雖然其中一本書是有点折到，可是商家在發貨前有向我提醒是否更換書籍或者接受書的一個小凹陷，可是圖中看得出並不是賣家的問題，是商家收到書就已經有缺陷。隔天老板还發貨了，速度真有效率👍🏼❤️，我以后肯定會再来買，爱了🥺❤️。書的外表有缺點没问题 只要不伤害書的質量與內容就好了😘
kym_yong,5,
pennymhl,5,卖家发货快，昨天购买，今天就收到了。还送了2个小书签😊极力推荐。
hvclc0au2i,5,商品完好，无损。
e*****5,5,"神仙卖家！！3天就收到货了～謝謝小姐姐 ❤️
实物很美，包到很好，很多泡沫纸 😍 会回购！"
pipizen216,5,"到货时间很快(有现货)
包裹的很好 书没一丝的拆到
这价格这品质算很好了
还送自家的书签 😍"
imcdokhcpe,5,Super fast delivery 👍🏻👍🏻👍🏻 Ordered on Sunday and received on Monday! Happy experience with the buyer! Thank u for the FREE 1 📚 book.
y*****g,5,谢谢卖家！今天收到书了，很开心也很满意。包装很整齐！看完了会跟您回购的！谢谢您的赠品！书签很精美，很喜欢也很有质感，是我欣赏的狮子座~感觉读书也更有动力了！如果下次还附送书签的话，希望是双子座~发货快，大推！
h*****6,5,"Really superb fast delivery, good quality & thanks seller to informed for the on going offer. Great!!"
l*****8,5,Super fast delivery and well wrap. Thank you for the free gift too. Will definitely buy again. 👍🏻👍🏻
p*****8,5,"good product, fast delivering, value for money, thanks seller"
xuanxuan6767,5,Fast delivery.  Pack nicely.  Seller response fast.  Quality good.  All good.
suzanneti,5,"Received in good condition, unexpected is light weight of the Book."
a*****8,5,Great packing and fast delivery... Thank you seller 😊
karenchin9918,5,Fast delivery good product quality and Thanks for the gift 🎁 👍
lisatan5733,5,"包装很好👍和还送小礼物🎁
👍👍👍👍👍"
cindylau224,5,Book received with good condition. Thanks seller for the free gift. 
jacyln23,5,"Fast delivery and seller fast response👍🏻👍🏻
But didn’t expect the book so thin tho😅 but it’s cheap so overall is okay 👍🏻"
kiyomitsu,5,Thanks for the lovely book and small gift fast delivery! Keep up with the good work
pohsiang2020,5,非常推荐这个商家...书本来的时候是双层保护的...书本很轻...纸的品质应该是回收的纸...环保👍🏻...而且还有一个小惊喜...就是商家会送属于你星座的木质书签...很贴心...值得加分...一定会再回头买...👍🏻
brilliantemart,5,Received in good condition. Thanks
powyonghock,5,
n*****0,5,
f8safnd67_lga_qg3mvdctvm1v69,5,Super fast delivery somemore with free gift
jorine88,5,
graceyywong,5,Thanks seller😊
t*****6,5,谢谢送的书签，准准也是狮子座❤️😍
simoncheong9857,5,Fast delivery service 🚚 👍thank you seller
jake1229,5,"Nice packaging.
Not yet open to read."
