username,rating,comment
a*****t,5,"想念火锅了所以买这个 算便宜了相比
╱╱┏╮╱╱╱╱╱╱╱╱╱╱
╱╱┃┃╱╱┳╱┓┳╭┛┳┓
▉━╯┗━╮┃╱┃┣┻╮┣╱
▉┈┈┈┈┃┻┛┛┻╱┗┗┛
▉╮┈┈┈┃▔▔▔▔▔▔▔▔
╱╰━━━╯"
b*****6,5,the food amount is not bad.. it fill up the whole box.. it too spicy even just add half.. but i duno its my issue or what.. there is some artificial taste or chemical.. im not sure
s*****g,5,"Place order on 30.6.21, received goods on 4th July, fast delivery and goods in good condition"
soohwei,5,Fast delivery from seller. Items all arrived correctly. Seller is responsive & friendly. 
j*****g,5,Too excited to eat this until forgot to capture... btw the taste is very very very very delicious. Enough for 3 person to enjoy as supper🍽 thanks😚
aipeikang,5,"Good service by the seller👍🏻 I get the parcel very fast👍🏻 👍🏻 And the item pack very neatly & safe👍🏻 👍🏻 Thanks seller👍🏻 👍🏻 Will buy again👍🏻 
Recommend✨ "
ainiann_,5,Seller is responsive and the delivery is very fast! Will buy again from this seller soon
yeewahloh,5,Received in good condition. Goods are a bit dusty🤔 Expiry in 4 months time.
snowheather21,5,"Received in good condition and pack well, size is like haidilao one."
yolyn,5,good product quality good value for money thank you seller
shoukuen,5,GOOD PRODUCT QUALITY. GOOD VALUE FOR MONEY. EXCELLENT SERVICE.
t*****n,5,"Good product quality
Good value for money
Excellent thanks"
rukawasze,5,Received in good condition. Thank you. Have not taste them yet.
angeline728,5,箱子破得很夸张，整个扁掉，我的老虎糖奶茶也有点被压扁了。希望下次可以包厚的bubble wrap。谢谢
t*****9,5,Can improve on packaging as it came dented. Hope inside no issue. Seller attitude and service good also
,3,"Do i even need to say anything else? Not sure of the tastes, maybe I'll update my comment later but for now.🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲"
zurina96,5,Blum try lgy...sdp kr xda sdp.... hrapa2x kena dngn slera lh ..apa2x pn . packaging kems...👍👍👍👍👍👍👍
a*****w,5,Good product quality with reasonable price. Hope seller can have more promotions in the future.
r*****y,5,Thank you seller fast delivery and received in good condition😍 pack with bubble wrap 👍🏻👍🏻👍🏻👍🏻
s*****5,5,Very fast shipping and efficient seller. This is my second time bought from this seller.
cheeqingngan,5,Good product with lower price compared to other seller... No rosak no kemek... Good...
k*****n,5,thanks seller.... received in good condition....👍 fast delivery in one day .....
jazlynchan,5,"Very very fast delivery,cool,will buy it again,is a gift package I buy for a friend."
c*****g,5,Nice and i like it. Thank you to the seller and hope can buy it another time again.
e*****3,5,Fast delivery and received in good condition. 火锅对我来说真的不怎么辣，吃不得辣的可以尝试这个牌子！自己还加了很多料！
u*****z,5,Fast delivery! Good value for money. Nice pacakaging. Received in good condition.
d*****i,4,Remarked no invoice inside and pm-ed seller once again but at last still invoice inside.
shirlinoh,5,Product come exactly as ordered. Fast delivery and value for money.
chloelephant,5,good value for money!! definitely will buy again! thank you seller
stellangngng,5,Delivery is fast packet in good condition love to eat this can try 
z*****0,1,"- expired date 还可以
- jnt delivery 太慢了 12天了 盒子也都被磨烂了都不知道这样煮
- seller 服务态度不行 已读不回
-东西寄错了 点的火锅变成牛肉饭"
s*****i,5,Fast delivery good value price will make repurchase for them come in accurate amount
y*****i,5,Parcel received in good condition. Thank you seller......
deborahteng,5,Value for money. Quick delivery. Can’t wait to try this!!!! 
tree_ei,5,"Very fast delivery, good price,,favourite hotpot brand.."
wendy_poh,5,Delivery time is very fast，packaging is very good，Recommended 👍🏻
c*****t,5,这个口味真好吃! 还有鱼香肉丝也不错! 有时候工作很忙实在没时间弄食物。。这个快速又好吃! 推荐买买买!!
peppermint_09,5,Parcel arrived safely 🥰 Fast delivery!! Good value for money ❤️
j*****6,5,"Order on 08/08, received on 11/08, expire on Feb 2022.!!!!!"
w*****3,5,Received with good condition. It is delicious. Will buy it again.
c*****5,5,Very fast delivery good packaging thankssssssssssssssss
ahqing0430,5,货品日期都算新鲜，物品完好无缺，没有任何压坏缺漏，不错。不错不错不错不错不错。可以可以可以可以好好哦
g*****9,4,"First time buy
When I received the box is rotten
Good Value for money"
j*****n,5,Fast delivery. Can't wait to try it out. Reasonable price during 7.7 sales.
w*****2,5,真香🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤
121906lw,5,All item packed in well....... Second time purchase with this shop.... All item good value for money...... A very fast delivery
jh1177,5,received it with good condition....fast delivery service
m*****3,5,"Fast delivery from ordering date,
Nice packing,cheap n worth."
emilyteyee,5,"Thank you seller, it tastes good, nice packaging. Hope can bought it again 👍👍👍👍"
s*****o,5,"Good Product Quality..
Fast Delivery..
Good Product Quality..
Fast Delivery.."
david_xp87,5,"Long Expired date, received with giod conditional, after taste will do food review again"
c*****8,5,Items are all well packed and fast delivery. Good! Satisfied!
j*****s,5,Packaging for the box carton have to be improve. Need to protect and wrap the product properly.
marilynteh,5,"Same as picture, first tried purchased,希望料多合口味哦，疫苗后先戒辣，过后才开张"
eugane,5,"Good product quality,  fast delivery,  good value for money 👍"
caseybeh,5,First try with this product.Items well received. Good packaging. Thanks.
e*****2,5,"Good packaging, not yet try don't know how is its taste......"
x*****x,5,"Thanks seller for flash shipping , cant wait to try this out !! Received in good condition"
cherris95,5,"尝试下。4个不同款的自热锅
虽然有一盒被挤压。但应该不影响里面的食物吧🤣
如果好吃会再回购🥰🥰🥰🥰🥰🥰🥰"
cpwtyj88,5,"Fast delivery service provide, nice packing, thanks for the deal"
cacatin87,5,"Very Fast delivery n good condition
😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊"
u*****j,5,"很好
以下凑字数
工艺邻居的额头被进口偶蹄认为炊具出色还有柔软的推广过程能彼此都是土豪牛特点测试仪原因也许牛黄"
v*****e,1,第一次在这里下单，担心买饼干会遇到包裹不扎实到手时会碎完，所以还是先尝试买包试试看，结果卖家只是随便包而已，到手时饼都碎完了
d*****_,4,味道還可以 今天发明天到 速度很快 今天发明天到 速度很快 今天发明天到 速度很快今天发明天到 速度很快 今天发明天到 速度很快 今天发明天到 速度很快 今天发明天到 速度很快 今天发明天到 速度很快
18y0s593nw,5,fast delivery，quality good，i'll try first if best I'll buy again😁
huangencii,3,"slow packaging mungkin seller busy
havent try but less pilihan
sudah buka dalam hanya tiga jenis barang sahaja tidak puas hati dengan ini."
s*****n,5,"Can’t wait to try it out! 
Thanks seller for the fast respond !"
acelzz,5,"Fast delivery. Received in good condition, haven’t try it yet."
c*****i,5,"Good service, nice seller, thankyou!! 
Good service, nice seller, thankyou!!"
gohyoncing,5,Thank you seller ❤️ everything is just fine，no dented 😍 will repeat again yaa👍
txw_02,5,Received the item in good condition and good value for money
p*****t,5,"Well packaging, fast delivery and recommended seller. Will buy again"
m_yeeeeee,5,Fast delivery fast delivery…………………………………………..👍👍👍👍👍👍👍👍
i*****1,5,Fast delivery......good product quality......good value of money...... satisfied......
a*****1,3,shipping speed:payment6/6 post out 10/6 receive 16/6.... order 14 item only get 13... feedback to seller and I get my refund on next day.  overall everything 👌
h*****2,5,"Fast delivery, packaging in good condition, service is good"
k*****0,5,"Super good, I really like it, the package, the price, the shipping, is perfect."
esthelee,5,Good product
j*****8,5,包裹📦已经安全抵达💝 包装很好👌🏻没有损坏~！ 价廉物美！超级值得！喜欢就直接下单！不要犹豫了！
21c02s,5,
l*****1,5,"Taste:很好吃
Quality:想要的直接下手 我跟我妹妹吃一盒就饱了

🤙"
l*****o,5,"Good service, transportation.👍🏻"
l*****2,5,Taste:已经回购好多次了👍🏻 都超好吃！
toh_aquarium,5,物流很快 有效日期也ok 喜欢这个牌子 比起海底捞的便宜很多而且还是牛油的火锅底料不是清油👍🏻
siyuling,5,
xuefeiteo,5,"fast delivery, tq"
h*****8,5,Thanks for the good packaging and item looks good
z*****h,5,"nice, secured packaging, hopefully taste good too"
s*****y,5,Good. Fast delivery
y.shu1223,5,
collins_cc,5,发货太慢了，整体都OK 👌
m*****5,5,
d*****r,5,
htsangie0408,5,Fast delivery well packed to be purchase again
e*****2,5,"Taste:👍
Quality:barang baik  👍ada balut bubble wrap"
chloewong68,5,"Taste:味道很好吃
Quality:包裝很好

已經是第三次回購了，吃了真的會想念的味道，菜和粉都很多，會一直再回購的，五星好評⭐⭐⭐⭐⭐"
skydoveg85,3,"Unethical J&T staff smash the package until surface bend, will need to check later if have leakage or not.

Seller thin layer of rubber wrapping doesn't have enough protection under J&T staff brutal abuse."
s*****g,5,"ID :
Server :
IGN :
Item :ID :
Server :
IGN uThis message was deletedThis message was deleted"
f*****s,5,"Satisfied as usual. This seller never disappoint me.
Certainly will be back."
l*****f,5,good
l*****f,5,good
kelvinhiew911,5,
c*****g,5,"第一次购买 感觉挺满意的✨
饮料大瓶 而且好喝又便宜😍"
j*****2,5,Well wrapped.
hui.yii,5,"Have given back many times, good service.
Value for money.. good good good…"
margaret9409,5,"Good packing and fast delivery,thank you for free gift,nice"
h*****y,5,卖家服务态度好，回复疑问迅速。包装很好，全部货品完好无损地收到。值得推荐，会在回购。谢谢卖家🙏🏻😊
p*****g,5,"Good product quality
Fast delivery
Good Value for money
Excellent service by seller...........
"
y*****o,5,"The product has been received, I haven’t tried it yet. I’ll review it after trying it."
gracexw,5,"Fast delivery, good packing, received in good condition will purchase next time"
i*****9,5,"好想念中国 想念中国的味道 哈哈哈哈
有了这个自热火锅 晚上看戏可以边吃边看戏😜"
o*****p,5,good
elainecyuling,5,还没吃 但我感觉应该不错
daizobu,5,"店家送货超快，三天到货。
懒人火锅方便食用，
有效期是2022年2月，价格合理。"
candyxia23,5,"发货速度非常得快 货没有任何损坏 只是比较可爱的是为什么我那么小盒的火锅 需要用那么大的盒子来装😂😂
The delivery speed is very fast and the goods are not damaged. "
kennylong98,5,
cindyoh93,3,Too oily. Boleh la. The ingredients should put separately then only nice to eat. The chewy noodle ok lah.
huiii_7700,5,Fast delivery    good.
i*****k,5,好吃好吃😋，已经介绍朋友购买了，我也会再购买，日期也是5月才生产的到明年才过期，可以放心去购买吧！邮寄也很快，星期日下单，星期二就到了，今天开来试吃，真的好吃，配米饭🍚也好吃。
kevinchin0923,5,
connie2252,5,
ashleyyi90,5,Fast delivery
jialinc413,5,看着不错，但是不知道好不好吃。先给个5星吧
j*****6,5,Kindly follow @cutie_piestudio on Instagram to buy these cheap and beautiful shoes! Pelbagai gaya untuk dipilih!
v*****w,5,Placed the order on 2nd of June and received on 13th of June. Faced some issue but seller is responsive to solve it.
j*****x,5,Barang sampai dengan elok.Sangat puas hati.Memang recommended.Thankyouuu Abam seller HHAAHHA
d*****1,5,Item's received in good condition and wrapped well by seller.
s*****1,5,还没开来吃 应该不错吧。good wrapping good delivery fast delivery good seller
o*****j,5,I've received my parcel in good condition！Good value for money. Love it so much.Thanks seller.😊
y*****i,5,"Fast delivery, well packing, long expire date, thank seller."
z*****_,5,"good product , no problem , fast delivery , nice and  good~~~~"
j*****g,5,"fast delivery🚚🚚🚚🚚
received in good condition📦📦
good packing"
k*****i,5,"Super fast delivery...well packaging,item received in good condition,good value for money,and seller very good service!"
j*****g,5,"Taste:good
Quality:good

Faster delivery 
Good value for money 
Good service by seller"
limyongqi98,5,"Taste:good
Quality:good

Buy this product many times, tasty and really easy for consumption. Can get hotpot is short time"
thiam0525,5,"Taste:good
Quality:good

这是一间最值得信赖的卖家，东西都是很便宜，很合理，回购了无数次，发货也还可以，谢谢。"
z*****7,5,"Taste:Haven’t eat yet

Fast delivery! Good product quality, good value of the money!"
feelfreeallan8.8,5,"Taste:good
Quality:perfect

The product is very nice, the shipping is fast and the packaging is very good.  .  I am very satisfied 😊👌"
a*****9,5,"Fast delivery
Received in good condition
Thank you seller 👍"
j*****1,5,I am satisfied with this product. Just feel a little bit spicy for me. Overall acceptable.
l*****4,5,All things receive in correct quantity and good condition. Fast delivery. Thank you
athenagan8120,5,"Taste:haven't try yet

Good quality products but dunno why got one product is almost expired 🙄 hope seller next time can be more attention on this part"
o*****h,5,"Quality:good
Taste:good

Good product quality good value for money and fast delivery excellent service by seller thank you so much for the fast response and delivery can repeat orders"
k*****1,5,"Taste:haven't try
Quality:haven't try

ordered yesterday and received by today ！"
winnietanzhihui,5,Quality:Nice good 很好看 美 好用 实用 价钱也很亲民便宜 下次会考虑回购 谢谢你 thank you 3q you very much
y*****h,5,"Taste:haven't try It yet,, hope it's nice

Fast delivery, packaging ok"
a*****y,5,"Fast delivery, good packaging and good value for money"
y*****2,5,Received in good condition and thanks for the good service....
michelleducky1,5,Very good! Well wrapped! Fast delivery! Good experience!!
l*****7,4,fast delivery and received in good condition.Thanl yoy seller.
y*****0,5,"Taste:Nice
Quality:Good

Items received in good condition. Well packing with bubble wrap and box. Super fast delivery as received in next day afternoon. Various of choice. Thank you seller."
x*****v,5,"Taste:good
Quality:good

Good product quality 
Good value for money 
Fast delivery 
Excellent service by sellers 
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻"
s*****8,5,Product is very good  and Super fast delivery. Good seller and excellent customer service. 5 stars to give this seller.
fixallmarketing,5,"Received in good condition,  the shipping time take a few day, but it's ok can accept"
zihong1128,5,"Good Product Quality
Good Value For Money
Good Packing
Fast Delivery
Thank You Free Gift 👍🏻👍🏻👍🏻"
f*****s,5,"fast shipping.
old customer.
this shop never let me down.
👍👍👍👍👍"
l*****5,5,Product received in good condition and the quantity received is correct
lmlee9694,5,"Taste:tasty
Quality:good

Very fast delivery and worth it if purchased with voucher, thank you"
l*****1,5,"Seller shipped out in a short time, and also fast delivery, worth it to buy"
_janicewx_,5,"Gooooooood but haven’t try😍👍🏻👍🏻
Will repurchase 👍🏻👍🏻👍🏻😍😍😍"
_*****n,5,"Quality:good quality

The food arrived safely and they were welled packed!"
t*****n,5,"Thanks seller, good packaging, fast delivery & good quality for product. Recommended. The expiry date to 2022, good of shelf life."
s*****n,5,"GOOD PRODUCT QUALITY
GOOD VALUE FOR.MONEY
FAST DELIVERY｡◕‿◕｡"
s*****n,5,Item is well received. Delivery is fast done. Overall price is super effective ❤️❤️❤️ No doubt with the quality of the items as indicated by the expiration date.
w*****8,5,bought this for colleagues…dono how the taste yet.. hopefully is nice
b*****6,5,"Good value of products! however, due to FMCO, the delivery is slow..."
s*****2,5,Good value of money， big portion can share share eat will family
z*****_,5,"good product , no problem , fast delivery , nice and  good~~~~"
j*****2,5,"good quality……………
good condition…………
fast delivery……………"
caden0801,5,"Good value of money 
Good product 
Very fast delivery 
Very nice!!!!!!"
n*****9,5,"fast delivery， received with good condition, already repeat for fees time!"
asamichong,5,"Good service, nice and safety packing. Fast delivery. Responsible. Will Repeat again . Trusted seller.👍"
,5,不错，货物安全到达，不会有任何破损，卖家很贴心的帮我把这个另外用一层泡泡纸包住了，niceeeeee.
s*****6,5,"Received the items in good condition. 
Customer service reply quite fast."
h*****2,5,fast delivery and good quality!! will continue support
y*****e,5,"不错 ，发货快 ，店家回复也快，下次还会再买，谢谢店家Yes, the ship, fast shop, the reply will be ready, and then thank you shop"
51hd0uwj7s,1,Pls becareful when u purchase from this seller. They selling expired item and refuse to refund
sy2l04qvml,5,amazing beautiful nice good very very good fabulous wao hahah
p*****2,5,"Good product quality and good value for money
Good excellent for seller.
Thank you"
h*****m,5,"Taste:8

全部我要的全部对
Thanks seller fast delivery"
c*****n,5,"Taste:还行
Quality:不卫生

个人觉得火腿肠的加工味太重了，感觉在吃假的火腿肠🤣。至于火锅，我想说的是，我吃出了眼睫毛和沙子....应该是火锅底料不卫生....唉 第一次尝试，不会再有下次了😂"
jannelai,5,Received in good condition. Fast respond seller. Received within 24 hrs. Expired on 07/2022. Thanks seller.
k*****6,5,"Quality:good
Taste:good

Items arrived as ordered. Box slightly torn but likely due to courier so it's ok (not too serious). Thanks seller!"
b*****1,5,商品包装的很好，快递给力，卖家很有信誉，发货速度也很快。价格也比别家的实惠多了，下次还会继续购买的。
dekfei520,5,"Fast delivery, everything is complete, thank you very much"
liwentoh,5,Delivery consider fast 😍 but packing should improve again...thanks seller!
margueritechong,5,"Thank you buyer, reached fast. One of the item forgot to given, but buyer is responsible, and reply me fast. Will buy again!"
joant61,5,Good value for money. Fast delivery. Pack in good condition.
y*****n,5,All eat already...all products comes in boxes and wrapped well...nice
shopmyin,5,Yesterday place order and get it today.... very fast delivery... 👍🏻...
c*****x,5,东西质量非常好，与卖家描述的完全一致，真的很喜欢，完全超出期望值，很满意的一次购物。只是出货速度有点慢。。。
e*****n,5,
j*****5,5,Looks okayy. With bubble wraps. Will buy from here again nxt time
ngjiafei,5,"Fast delivery received within 2 days, good services.price reasonable"
limeetung05,5,I'm so exited to try this!!
j*****s,5,发货很快！！！！已经吃了一盒香肠的。。味道是不错的 麻麻辣辣的。不过就是有点油。但是总体来说还是很好吃！下次可以多买几个口味。😍
c*****n,4,"Received in 6 days after placed the order
Term of validity in 8months"
f*****y,5,"was wrapped with bubble wrap but still damaged,, can't blame seller for shipping problem"
mhanj88006,5,"Fast deliver good condition sedap 
Goooooddddddddddxxxxdd"
o*****g,2,"Damaged parcel, and the food packaging also broken inside the parcel."
m*****8,5,Item received in good condition. Taste nice but not cheap ..
t*****y,5,The item was superb and good. Immensely pleasing packaging. Delivery was superb. Item is of first rate quality.
j*****5,5,"Ok. Good value of money.
supper Fast delivery.
Very good. Very good service from seller."
a*****3,5,Excellent. Exceptional Mastery. Much more than acceptable. Very Good. Full Performance Behaviours. Above average.
j*****5,5,"Good value of money. 
Fast delivery. Good service by seller.
Good. Good."
j*****5,5,"Good value of money. 
Fast delivery. Good service by seller.
Good. Good."
t*****y,5,The item was superb and good. Immensely pleasing packaging. Delivery was superb. Item is of first rate quality.Ever so marvelous packaging. Item is of excellent quality. The item was meritorious!Correspondence was high standard.  Speedy to send. Would buy from again.Excellent seller. Ever so please.
z*****l,5,"Nice, not bad, delivery very fast also, worth to buy. A good experience"
rovgecorner_s,2,"Taste:不好吃 有殼...
Quality:收到的時候黏黏的

不太推薦購買。。不好吃 收到的時候黏黏的。洗了一下。運輸速度可以 針對此食品，有殼味道也不太行 不推薦就是了。推薦賣家的自熱火鍋"
wenyichew,5,"First try, very reasonable price. Portion good for one person. Will try other flavour next time."
x*****x,5,"Very good fast delivery and nice packaging, love the product and delicious"
domenicyeoh,5,"Nice , delivery speed normal , but packed well , will order again"
f*****8,5,"Nice, arrived safely、 nice packaging will buy again thanks."
chongyuxin03,5,Delivery okay. Product is in nice quality. Good condition. Not bad.
carine1103,5,"Good product kualiti
Good value for money
Fast delivery..."
gracelqv,5,"Nice product, good quality will repeat order............"
k*****9,5,在这里买的真的很便宜!!收到的货很完整，还会再来买的!!!!good good good good good!!
c*****y,5,Received within 3 days! It's good! Thanks seller will come back again
s*****9,5,"Parcel received in good condition, good packing with box, worth to buy."
boobooyeee,5,Very fast delivery. All comes in good condition. Taste very delicious. Yummy. Recommended
c*****8,5,"already third time purchase, very recommend, fast delivery 😊😊"
y*****3,5,"Shipping and delivery were very fast, the parcel was in perfect condition, great"
quinnesoh,5,"发霉变质了 😌😌😤😤
第一次跟这卖家购买"
c*****8,4,"already third time purchase, very recommend, fast delivery 😊😊"
ebgoh62,5,"Taste:Delicious
Quality:Fine

Worth to buy well packed and received in good condition thank seller."
xiiao_yii,5,"Taste:Good
Quality:Good

Good delivery and very safe.
All product is very nice.
Saya sudah order banyak kali dengan seller ini.

Tq seller."
i*****e,5,"Item receive safely, excellent service seller, thank you very much"
,5,"Super fast delivery , yesterday just order , today already delivered 😂👍🏻👍🏻👍🏻"
chelen526,5,Very courtesy seller n refunded the money as missed out 2 items. Will repeat order in future
c*****8,5,"already third time purchase, Fast delivery, nice and worth to buy. good product quality recommend"
c*****8,5,"already third time purchase, Fast delivery, nice and worth to buy. good product quality recommend"
chloewong68,5,"Taste:味道棒极了
Quality:食品质量杠杠的

味道真的太和我胃口，已经是第三次回购了，料超足，粉超Q，会一直回购，棒棒哒～五星好评⭐⭐⭐⭐⭐"
s*****3,4,"辣味客自热小火锅，nice packing and nice seller, fast delivery and good packing will buy again"
s*****4,5,"Taste:haven't tasted yet but I think is good
Quality:good

Good packaging, fast delivery,  I order at 4 April, seller sent parcel at 7 April,  and I get it at 8 April"
ahwen0311,5,"Seller ship out very fast.👍🏻Item receive in well packing.Good product quality.Worth buying with good price will buy again 😊Thanks for seller 😍
卖家发货快~服务态度很好 ❤️东西收到打包也很好
还会再次回购 谢谢卖家 😎"
w*****g,5,"Always purchase with this seller, fast delivery and cheap."
p*****y,5,"Taste:not bad

Ordered on 11feb, received in good condition on 14feb."
a*****7,5,"Good value for money with shop voucher. 
Thank you seller.
Recommended seller."
ahwen0311,5,"Taste:tasty😋
Quality:GOOD👍🏻

Seller ship out very fast.👍🏻Item receive in well packing.Good product quality.Worth buying with good price will buy again 😊Thanks for seller 😍
卖家发货快~服务态度很好 ❤️东西收到打包也很好
还会再次回购 谢谢卖家 😎"
mas_dely,5,Super fast kali nih sampai..tq seller..byk kali da beli di sini☺️
michelleteh2010,5,Good taste. Delivery Fast and Packaging in well..
d*****0,5,"Competitive pricing, products tasted not bad just slightly slow in delivery (ordered on 25/9, received on 28/9). Of the 4 items ordered, the one wt duck intestines taste the best (the intestines taste like salted egg yolk) while 菜多多 & 青春版 wt too much of noodles, the 钵钵鸡 no chicken meat at all."
toobeechan,5,
maybotan,5,"Good value for money, good product quality , thank you very much 😃😃😃😃😃😃😃😃😃😃😃"
kuajuckching,5,"Good good product, delivery fast."
cindykhoo94,5,Items is received in good condition and pack well.thank you seller .
ingfong97,4,"Taste:味道还行

牛丸火锅的包装有破损 不过好在没影响到里面"
m*****0,5,Product received in good. Fast delivery. Good value of money.
cindykhoo94,5,Items is received in good condition and pack well.thank you sellers.
kelvinhiew911,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🍬🍬👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
a*****g,5,"Fast delivery, seller shipped out on the same day! Tried this and it taste very good! Thank you so much, for the free gift too! Will definitely reorder from this seller!"
s*****8,5,"OK. Trying other flavour to see how it is, not bad thank you seller"
siewhui888,5,"Delivery : 👍👍👍👍👍
Packing : 👍👍👍👍👍
Service :. 👍👍👍👍👍
Quality :   👍👍👍👍👍"
s*****n,5,"Yum yum yeah nice try, like those veges inlcuding lotus, potato, hai tai and others"
r*****l,5,fast delivery! would comeback for more thanks seller ☺️☺️☺️
aaats97,1,FIRST TIME BUY 懒人火锅 THAT DOESN’T PACK WITH BOX WHICH CAUSE ALL THE ITEM TO BE DENTED WHEN DELIVERED. ALSO WHEN RECEIVE ITEM THE PACKAGING WAS TORN OPEN THAT JNT NEED ME TO CHECK IF ITEM WAS OK 🥲
v*****1,5,Received the item in good condition. Nicely wrap and protected. Satisfied
n*****r,5,卖家出货很快，价钱也便宜，可是运送途中发生了小插曲，盖子也破了，建议可以用盒子包装也许能预防这种事情再发生😊😊
t*****3,5,Nice! Fast delivery and i like to buy from this seller because there are varieties to choose. Excited to try out all these. Thank you!
s*****8,5,Yummy... Thanks seller for fast shipping... Will purchase again...
hoong6388,5,Sellers deliver goods quickly. . . . It was received soon. . . . . .
h*****4,5,Received in good condition.Overall is good . Will repurchase 😁
g*****7,5,"All items received in good condition 👍🏻👍🏻
Very fast delivery speed 😍
Satisfied and will purchase again 🌱"
k*****k,5,"Fast delivery. Good value for money. 
Well packed thank you seller."
siewpengchng,5,Items received in good condition. Very good service from seller. Thank you.
nicolekhoo94,5,"Item is arrived in good condition and packed well, thanks seller"
c*****0,3,
bongxinian,5,"item received in goood condition 
the packet is fulfilled with bubble wrap"
5pue1nbf7e,5,"Reasonable speed delivery, goods have been upside down well-wrapped but content of goods are unsure of whether affected."
carol_lim03,5,好评👍👍👍赞赞赞😋很好吃哦 妈妈孩子都很喜欢 一下就抢光了 不辣的口味😘 味道刚好也不贵 下次在购买🥰
jsiin,5,Product came in good condition. Hopefully the taste is great.
rowan12,5,Tq to seller. Nice packaging...... Will taste it later. Tq to seller.........
vicmanaga,5,"Ordered two type of flavour, the delivery time took a while but products arrive in good condition. Will consider to order again in the future👍"
r*****2,5,Very good packaging and good product and also fast delivery. Thank you so much.
d*****i,4,东西完好 快递蛮快 日期还可以接受 但是寄错东西了 去找卖家了解 卖家服务很好也得到了解决办法 不错👍
2018neetan,5,Received in good condition. Fast delivery. Good service
vicbel89,5,Fast delivery. Items received in good condition. Will purchase again from seller.
p*****t,5,Item received in good condition. The item is not expiring soon.
yi_ern,5,还没吃。拿起来还蛮重的，感觉还蛮值得的。想要尝试自热火锅就买了个比较小份的... 不好吃也不会浪费太多...
yuhmiawteo,1,
7*****w,5,"Very very fast delivery......
Good value for money......."
l*****9,5,又回购了…这次发货很快…赞赞👍🏻…又回购了…这次发货很快…赞赞👍🏻…又回购了…这次发货很快…赞赞👍🏻…又回购了…这次发货很快…赞赞👍🏻…又回购了…这次发货很快…赞赞👍🏻…
d*****a,5,不错，👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
ige60zmte,5,
k*****g,4,"Taste:Good
Quality:Not bad"
odieyan,5,"Two day received,fast delivery and cheap price"
k3v1n2121,5,
tee0222,5,食物很好吃 很快到货 重点是很便宜❤️
h*****5,5,"Item under good condition received.thank
seller.Packing is very good."
danalau2310,4,这个品牌的自热火锅真心不好吃
carmensam1996,5,"Product quality is good..not my first time purchase this product...quite tasty 😋 
Not very satisfied with the parcel packaging..don’t have some bubbles protection on it..😮‍💨
Overall is ok for me"
carmensam1996,4,Product is good but the delivery packaging need improve.. not sure the product got damage or not🤔
skydoveg85,5,"Good value for money.
Fast delivery.
Good product quality. 
Excellent service. 
Neat packaging."
f*****a,5,"safely arrived. Wrapping in good condition
Shipping speed order on 14/7 arrived on 16/7
Even thought i stay in sarawak it still arrived very fast. Will buy it next time thank you seller"
maybotan,5,"Good value for money, good product quality , thank you very much😃😃😃😃😃"
irenecheah87,5,Repeat order. Very nice and highly recommended..........
jessicachen01,5,So Fast  Delivery & The Parce Wasl Wrap With The Bubble Wrap Perfectly.
wincyrw,5,"Very very fast delivery 👍🏻👍🏻👍🏻21th order, 22th preparing & post, 23th received 👍🏻👍🏻👍🏻 thanks seller 👍🏻👍🏻👍🏻"
moonglin,5,"good product quality
good value for money
good service by customer"
m*****o,1,寬粉都已經發黑了，而且賣家還說發給我的都是新貨。新貨怎麼會發黑🤨而且賣家完全沒有要賠償的意思
n*****2,5,Purchase items delivered earlier than estimated date 👍 packed in well condition. Second item purchase these products
y.kuan,5,给错了一个，不过没关系 🙈 谢谢 🙏😊
fouette,5,不错，包装很好。来货快，下单到收货3天👍👍👍
christy2520,5,"Perfect packing by sellers.
Good value for the money......
"
j*****1,5,"Item received in a very good condition, and definitely worth the price!👍👍 Excellent service provided by this seller as well. Definitely will purchase again in the future!!"
1*****_,5,何处合成愁吃吃吃吃吃吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃吃
