username,rating,comment
k*****1,5,Received in good packing n correct quantity. Will try later to confirm taste. Fast delivery
taysl_00,5,"Fast delivery, it still get pressed by something even with bubble wrapping but this is not problem of seller"
o*****3,4,"Bought few to try but the packaging is bad, mayb is because of the paper material, overall ok "
v*****c,5,Seller shipped less one item but they are helpful with the refund process. TQ SELLER
h*****2,5,Good packing & delivery duration is ok.. Havent try this noodle.. Hopefully its good
zwchen721,4,A little disappointed but good product n fast delivery. I'll buy it again next time. I hope I don't let me down next time. 
yanling2000,5,"Well received and no missing stocks given, thanks. Will purchase again if good taste."
liang92520,5,"Order & arrive in just within a few days! Lovely seller, will definate order again."
limweimun0310,5,good product quality good value for money fast delivery excellent service by seller
u*****z,5,Fast delivery! Good value for money. Nice pacakaging. Received in good condition.
meiyan310,5,"Ordered during 5.5, received on 9.5.. Well packed, received all in good condition"
waimling,5,"Fast delivery 
Good product quality 
Good service by seller 
Good value for money "
charlotte_9093,5,"开箱一看“惊喜”
明白货品有凹陷是正常的～可是这个也太扁了～箱子外形都没什么压损～
一度还怀疑自己是不是买错了"
a*****e,5,Order 2nd time again & the delivery was fast as usual thank you seller & deliver 
s*****4,5,"Good packaging!!! 
First time visit this shop
Good product quality "
jennyap0308,5,"Very fast delivery 
Good packaging 
Received in good condition 
Trustable seller 

"
jessyejye,5,good value for money....will reorder if nice....so far delivery speed medium.... 
tien0313,5,"Received in good condition, everything is fine, but the taste is not as good as the 八两金 and 家乡人. Taste normal normal, not what I expected, but it’s just my personal preference."
i*****8,5,Fast delivery .... good service from seller....good value for money.... cant wait to try ... hope is nice .
unamay0211,5,"Seller really fast ship out the products. Haven't try, it yet,  hope it nice! 😳"
yijingg.2000,5,thanks seller for good packaging 👍 First time buying but have good experience 👍
b*****g,5,Very good packaging. Very fast delivery. Recommend to buy it. Very cheap price.
chewkonsing,5,Fast delivery and item received in good condition.Quality products and good customer service.Very satisfy with purchase
elaine970104,5,fast delivery ⋯ packaging still well ⋯ tq seller cant wait to taste one by one
eve_tan38,5,"Looks yummy. However, not sure the publish date is expiry or manufacture date. "
s*****6,5,Good product quality. It tastes really good. Fast delivery as I was shipped from Malaysia. Will repurchase from the same seller. Thanks.
l*****g,5,Received items in good condition. Thank you seller for the services provided.
s*****8,5,Nice packaging and the delivery time is fast.  Customer service also nice. 👍🏻
y*****1,5,"Good product quality, although is pre-order but still ship it fast, tq seller "
cherishlie,5,"Fast delivery. Seller was pack in good condition. 
Haven't try the food yet."
w*****5,5,"Finished it within 2 meals, good though the noodles in original packaging can be more feels not enough but it came from factory nothing can do. Just add your own noodles la"
h*****b,5,Item received in good condition ....👍👍👍super best price🥰🥰🥰🥰🥰fast delivery 👍
reniseyap,5,Good product quality good value for money fast delivery will purchase again 
m*****0,5,"Received in a short time...
Product received in a food condition
Thank youu "
k*****6,5,Good product quality and good value for money. Good service by seller too.
r*****9,5,Good packing . Fast delivery. Good value for money. Good product quality . 
m*****e,5,"product boxes ady broken when received, but lucky only one bowl concave .."
b*****0,5,Free gifts included. Price is cheaper than retail store. Will repurchase.
enitotoro,5,"Seller take some time to ship out, received the items in good condition."
jialin1106,5,"Fast delivery.......................
good value for money..............."
c*****3,5,Good product quality and good value for money and good service by seller
y*****i,5,fast delivery. Good Value for money. like it very much thank you seller! 
pl_cheng,5,Good value for money and thank you for the excellent service. I love it. 
y*****t,5,"Fast delivery and well-packed in a box. Thankyou and will purchase again
"
c*****v,5,"Received it after 5 days, very safe packaging so everything arrived in good condition 👍🏻"
a*****4,5,"Finally received my foooooooood!!!!! Last week purchase, today received! Yayyy"
n*****n,5,"Good product quality, fast delivery, received within one week, expired in ten months"
angelie67,5,"Good Product Quality...
Good Product Quality...
Good Value For Money..."
m*****s,5,"Good packaging 👍🏻👍🏻👍🏻👍🏻
Fast delivery service 🚚 
😉😉😉😉😉
Value of money 💰 "
j*****n,5,Good product quality good value for money 💰 Excellent service by seller
djcjxmdkdkx,5,"quantity of things good
very nice
 like
thank you
speed very fast
😍😍😍😍😍"
r*****9,2,The box is dented totally..omg..can't believe..my first time purchase but got this bad impression
w*****1,5,Products received in good condition. First time trying this kind noodle.😂😂
c*****5,5,Good value for money 💵 💵 👍 fast delivery 🚚 🚚 receive in good condition
t*****2,5,"product received in good condition, manufacturing date ok, good value~"
w*****9,5,"Very fast, very good price. Was excited for this parcel and am satisfied! "
q.tbeautylab,5,Good value and good to buy But ship out is slow and have to wait so long time
evlynloh,5,For those who like sour and spicy can try. Price is cheap and taste is nice. 
s*****0,5,Delivery time below expected but product was wrapped nicely by seller
h*****2,5,Fast delivery 👏👏 good value for money 👏👏good product quality 👏👏 tasty
yyyqfw,5,虽然到货时已经扁了，但是我有叫卖家放泡泡纸，他有放哦。卖家态度好。如果好吃就会回购，希望下次有机会回购时可以做到更好哦，尽量不让它被压扁。
amandasiew2,2,"Not wrap properly cup is dented 
Hope seller can take note on it for next delivery to others customer "
f*****y,5,"Delivery not that fast maybe due to mco, but all goods are in place."
d*****g,5,"Consider fast delivery, items wrapped with bubble wrap. Minor dent."
twjunjun,5,Ordered quantity arrived correctly. Item arrived in good condition.
x*****q,5,Good............. product 👍........ value............to buy......it
helen0405,5,"Good product quality
Good value for money
Fast delivery from seller "
s*****1,5,"Nice Product , Nice Service , I like it very much , Fast Delivery ."
yanfong96,5,Hmmm.. I havent try yet. But looks delicious❣️ the pricing is normal.
r*****a,5,Packaging very good and in good condition. Very very very fast delivery
miingshan,5,This is my second time odering from this shop! Ordered quite a lot of things and received everything in the correct amount 👍👍
cangqiong,5,"goodgoodgoodgoodgood_(•̀ω•́ 」∠)_
goodgoodgoodgoodgoodฅ(⌯͒• ɪ •⌯͒)ฅ"
b*****3,4,Received product but with dented cup😣Should improve packaging. Overall ok👍
s*****a,5,"fast delivery received in 3days time , received in good condition "
w*****8,5,Fast delivery. Haven't try. Will support again if the taste is ok
k*****0,5,"Item save arrived, fast delivery . Will buy again, thanks seller."
christylo2262,5,"Fast delivery.good value of money.good taste, delicious , like it"
christylo2262,5,"Fast delivery.good value of money.good taste, delicious , like it"
e*****7,5,"Fast delivery within three day received, price cheap and good quality"
h*****y,5,Packed in a box. Received in a good condition. Hope the taste is nice too. Overall 👍🏻👍🏻
emilyen35,5,Good value for money and variety of choice. Will come back again
limqiyou,5,"fast delivery
good quality of product and good service of seller"
p*****0,5,Good product and value for money fast delivery thanks seller...
y*****u,5,"Received in good condition
Fast delivery
Packing without bubble wrap"
larsena,5,"came with nice packaging, many boxes dented but it’s never mind"
jeremytan1,2,"Received order in 11 days , the package isn’t so nice when I get it . Overall still okay 👌 "
karenlucky99,5,Received with good condition. Ordered on 04.04.21 night then 07.04.21 noon goods received. Production date in March 2021
y*****g,5,All items are in good condition. Thank you for speedy delivery
a*****0,5,"Fast Delivery♥️Good product quality🧚🏻‍♀️🧚🏻‍♀️Nice service
♥️♥️"
opop909090,5,"Taste not bad. Recommended, price cheap too and fast delivery. "
crystal8206,5,"Good quality, Fast delivery, very recommended and good service "
e*****g,5,"I purchase it based on the reviews, and really not  disappointed, just the delivery speed may improve a bit"
yy_365,4,"~Fast delivery
~packaging a bit flatten but good condition of product."
x*****8,5,"Fast delivery and the quality of product is good, recommend to buy"
joycehie,5,"Received in good packing and good condition, good value for money"
winicka,5,Recommended to buy guys!!! Fast delivery and all yummy!!!!! 😋
m*****2,5,Nice packaging by seller... Good product quality... Satisfied 
s*****g,5,Nice packing 👍👍 The product is big packet not very small.. 👍👌
v*****0,5,"来到没扁👍🏻
Fast delivery within 5 days
Brought with free shipping voucher"
3*****2,5,"Received in good condition 
Price is reasonable 
Good product quality"
c*****r,5,"Items received in good conditions.....
Thank you seller....."
jkxy1227,5,Fast delivery 东西都没少 别人卖都要5++ 这里真的便宜 就买来试试了👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
wongsookwen,5,Safety received item. Fast delivery and good product quality 
vt_collections,5,"nice product and nice services,thanks seller,love it so much"
s*****e,5,Received in good condition. Very fast delivery. Good item!!!
j*****j,5,"Nice...... 

Will purchase again......


便，靓，正!!!!!
值得买*****
"
s*****i,5,"Finally received the goods , very much like , very delicious"
v*****e,5,First time trying. Hope its nice. Received in good terms. Tq 
klyap1972,5,Not the first time purchase.....  Fast and good in delivery.
n*****l,4,"货寄来的时候 包裹破了一点 然后打开来看 确实少了一样东西。。。我也不知道是被偷了还是途中破了刚好跌掉了 不过跌掉的价格也才0.9 就不追究了吧 其他product quality都还不错 没有破损
嗨吃家酸辣粉不推荐 这个明显不是正版的嗨吃家 粉丝真的难吃 吃了太失望了。。 大家还是买食族人跟小龙坎 这两个是真的好吃"
avvy8288,5,"Good values of money
Good service from seller
Fast delivery"
l*****i,5,等了两个星期才到，不过酸辣粉是ok的，此家卖的酸辣粉真便宜，吃完了再回购，谢谢谢谢谢谢thank you seller
maichanwong,5,"Delivery fast. First try, hope my family will love it🥰🥰🥰🥰🥰🥰"
j*****0,5,Fast delivery. Is cheap and nice service too. Thankssssssss
j*****4,5,"Fast delivery. Order today, received two days later. Received all items in good condition. "
s*****7,4,I received my items in good condition and no broken. Thanks Seller.
s*****1,5,第一次购买酸辣粉 昨晚开来试吃了 还问了卖家包装上的日期是不是exp date 商家说是生产日期 满新的 喜欢吃醋的人会喜欢 个人挺喜欢的 价格便宜 会在回购 谢谢卖家
vjustinchiew,5,"fast delivery , first time purchase not yet try it. 
hope it delicous"
c*****8,5,"收到啦，超兴奋的😍😍
吃了就上瘾要再买😍😍😍
这里买价钱便宜还可以用shopee coin扣，超值得的🤭🤭
😍😍😍😍😍😍"
k*****t,5,Fast delivery!!!! All the goods arrived in good condition!
jolintong,5,订了8罐有一罐因为放在外面所以有一点点被压倒 但应该是快递员的问题 货都很好 谢谢卖家 快递也是很快👍🏻👍🏻👍🏻👍🏻
x*****1,5,"FAST DELIVERY
GOOD QUALITY PRODUCTS
GOOD VALUE FOR MONEY.."
siow53,4,"very slow delivery, take almost a month to deliver, not yet try it"
t*****g,5,Thank you seller..... Item received in good condition...!
simplefifteen_15,5,到货了，包装得很美🥰🥰🥰 太喜欢 了 鹅鹅鹅～ 店家服务很好噢～有兴趣的可以找这位店家😂🌝 就这样吧 啊哈哈✌️.
elise_ku,5,Great product quality! Worth the price! Fast delivery!!!!
b*****r,5,Well packed...fast delivery.... Seller responsive to chat
eting06,5,Good product quality and good value for money. Fast delivery
j*****i,5,This one is delicious. I love it. Also fast posted by seller and delivery
s*****i,5,Packed in box although I just brought 2. Not in perfect condition but I believe that doesn't affect the taste.
p*****e,3,理解散買一定會有擠壓，但這個包裝也太不走心了。bubble wrap包了也沒有黏好，也不如不包。希望店家以後處理散賣包裹也可以多用心，bubble wrap包了可以黏好。不容易脫落就可以減少擠壓。雖然物品被擠壓不影響食物口感，但拆包裹時看到這樣的包裝方式難免失落。
h*****y,5,The noodle cup was so nice .... I like the sour and spicy taste .. good value to buy...
sinning1014_,5,"Good product quality,good value for money,fast delivery."
s*****9,5,All parcel have arrived.fast delivery and goooooooood...
a*****1,5,"Received product after a week, but 1 out of 4 has dented packing"
f*****6,5,Yeah! Received in good good condition. Thank you very much. 
p*****2,5,I love these items soooooooooooooooooooooooooooooo much
y*****p,5,Products received in good condition...fast delivery....
wendy_poh,5,Delivery time is very fast，packaging is very good，Recommended 👍🏻
m*****g,4,Fast Delivery . Nice. Recommend for those who want to try. The price is good also. Just the box a bit dented but its no problem for  me. It packed very good by the seller already
tzewei0420,5,niiceeeeeeeeeeeeeeeeeeee and fast delivery😁😁😁😁😁😁😁😁😁😁😁
05059kyz,5,"Very fast delivery, good quality, cheapest price, packaging quite good"
peppermint_09,5,Parcel arrived safely 🥰 Fast delivery!! Good value for money ❤️
a*****n,5,不错吧又便宜又值，谁都能买，Shopee超方便，什么都有得买，价钱又不贵又有分数拿Shopee又有回扣钱
s*****m,5,Good good good good good good Good good good good good good good
eveyapchinchin,5,Good product quality.....fast delivery...value for money...
jwen0814,3,"Taste overall is OK. But the noodle texture more like beehoon, too ""thin"". "
fangletan,5,"fast delivery and good value of product,will bought it again"
j*****9,5,"收到后检查，全部都齐全，订什么有什么，完全没有疏漏哦，数目都对。
发货快速，包装严谨，非常棒。谢谢卖家。"
kailing0815,5,Fast delivery... Product received in good condition..... 
n*****2,5,"nice,nice,nice,good,good,good👍👍👍👍👍👍👍👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻"
j*****9,4,The packaging abit dent but overall is good good value for money
r*****a,5,很好，非常好~ 以前很少去评论，不知道浪费了多少积分。自从听说积分可以抽奖和升级的时候，才知道积分的重要性。后来我就把这段话复制下来，走到哪复制到哪既赚钱了积分又提升了会员等级，评论既不得罪人，又避免了敏感话题。还非常省事，安全又无毒，健康又和谐，一片祥和皆大欢喜哈哈哈
gansiewying0422,5,Can't wait to try this out..Will purchase again next time..
j*****n,5,"Delivery took 4 days, all items are well package and not distorted. Price is very cheap as well!"
s*****t,5,"Received in good condition, considering fast for the delivery 👍🏻"
j*****e,5,"Good value for money 
Delivery time is ok 
Product quality is ok "
k*****u,5,Really fast delivery. Product are in good quality. Excellent service by seller. Thank you 
nataliebeh,5,Item received in condition. Thanks Seller ...... ......
yihui0203,5,"发货很快，三天内就收到了，卖家服务很好！这是我第一次买来吃，不知道味道如何,货送到过来都是完好无损的，桶并没有凹进去。"
j*****g,5,比实体店卖的还要便宜很多，然后618买也有优惠不错。卖家也很快发货。吃完再买过，日前很新鲜不用怕😍😍
h*****f,5,"Products and goods are packed in well condition. Delivery speed is still considered okay. 
"
pinkleang,4,Fast delivery 👍 but noodles cup dented 😫 yet to try
m*****3,5,Fast delivery and all items are well packed! Good value of product
t*****y,5,Tried before and it indeed is a good choice for supper XD Delivery is superb and everything comes nicely
e*****8,5,"First time bulk buy, was a bit sad the dented bowl was inside, i could only say maybe next time seller can wrap around the inner box to prevent this. Thanks"
a*****y,5,Fast delivery 👍🏻 👍🏻 👍🏻 👍🏻 👍🏻 👍🏻 received within a week 💗 💗 💗 💗 wanted to buy more but this is the last three 3⃣
y*****9,5,"有箱子包装，货完好无损地到达
好不好吃还不知道，还没尝试
Good product packaging
Fast delivery
Excellent service by seller"
s*****4,4,"Item Wrap in bubble wrap
But still abit dented
Fast delivery
"
w*****7,5,delivery is very slow. but still received the products. The box is abit dented but is okay.
sophia999,5,It’s sour and spicy! Really opens up your appetite. Can be too spicy for ppl who can’t take spicy.
kahminchong,5,"Good product quality, good value for money ,very fast delivery."
jeannie_khoo,5,"Ordered 6 boxes of the noodle, came with a box . Overall everything is ok 👍🏻"
g*****9,4,"First time buy
When I received the box is rotten
Good Value for money"
caroltan08,5,ordered it on tuesday night and received it on fri afternoon. very fast delivery and well wrapped even tho i didn’t request for a box. 
valeriechin92,5,"First purchase, my friend said very nice so I bought and try it"
c*****h,5,Received all these in only two days after payment. Fast delivery ! 🥰
h*****y,5,"Well received, thank you!!! 😍😍 fast delivery!! will purchase again!!"
s*****9,3,Spicy but the taste......not so delicious....btw the noodles taste good
m*****0,5,"Long expiry products, haven try it out, item received in dented condition. "
m*****4,5,"Considered fast delivery as when contacted seller on this pre-order item, seller informed can get by the following week. Satisfied with their service. "
yesyesyesttt2018,5,"Received in good packaging!
Manufacturer date is Jan 2021, shelf life 10 months"
carmen02s,5,All in good condition. No kemek no broken one. Thank you and also abang jnt
j*****7,5,份量适中，味道很到位，值得再购买，在优惠活动购买，非常值得。只是运输稍微慢。不太能吃辣的朋友放半包佐料即可，非常好吃。
y*****5,5,"Good product
quality good 
value for money 
Fast delivery 
Excellent service by seller"
t*****9,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻很快到货 询问的时候回复也很快
k*****7,5,"有包了一层泡沫纸，但是还有点压到了 😢😢😢盒子都变形了
应该不影响食用但是就是看着有点别扭😂
希望卖家下次多注意哦  tq"
viying2013,5,Fast delivery and good product quality.. Haven't try yet hope it taste good
prerrytournesol.co,5,recieved in a super good condition and this suanlafen very tasty the best suanlafen haha
b*****_,4,"Received within 14 days like stated, product quite ok, just shipping took some time "
sohu65,5,Good Good good Good good Good good Good good Good good Good good
zinfreedomz,5,"Item well received. Delivery was pretty fast too.
Invoice also provided inside.
Thank you seller!"
happyyjen,5,心心念念的酸辣粉终于到了！！！因为是杯面，所以寄来的包裹很大一个。看到会很高兴🤣 还没吃，希望跟我记忆中的味道是一样的
y*****7,5,Thank you seller nice packaging wrap neatly can't wait to taste it
osl1975,5,"Received in good condition, worth to buy, Thank you seller..... "
x*****4,2,"I ordered more to avoid the cup get dent, ended up still dented. Seller should upgrade packaging to avoid all these since many customers complained about it."
applelyyim,5,All so spicy! Wow! But those date.. Feel weird to me as I saw the date ard pass
khorc99,5,"All received in good condition, recommended. Good value for money "
e*****e,4,"Product received within time but would suggest to improve in terms of packaging to prevent product denting. 
"
xinjieg,5,The food quality is good and all products in good condition 👍the seller service is also nice
bellang0921,5,"The shipment is quite fast, the packaging is very8 good, no damage, five-star praise. "
c*****l,5,"Item delivered in a Kotex box, overall is ok, not yet try on the food, hope it’s good, takes 4 days to deliver to me"
8rp568nabb,5,"very fast delivery, abit damage of the box but is ok after adjust it"
a*****g,5,Fast delivery. Good product quality. Good value for money.
m*****0,5,All items are correct. Fast delivery took only four days delivered. 
n*****7,5,"Cheap price, can’t wait to try eat 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 will buy again "
k*****6,5,"Product not received in good condition.
Fast delivery."
v*****6,5,Things are good ..... Packing is good ..... Delivery is fast...
j*****3,4,Suan la fen really nice to eat👍🏻👍🏻 and it is good value for money 
zixinwong699,3,这个酸辣粉的粉有点像米粉，比较不吸汤汁，放太多水的话会比较没有味道，泡这个酸辣粉放热水的时候还是放一点点就好了。
chinleelaw0208,4,"Packaging is excellent, it come with box.
Haven't try get and hopefully it is scrumptious ❤️"
y*****n,5,Nice !!! Fast delivery !!! Parcel are received in good condition.
j*****9,5,"Received without any problem nice nice not yet try, should be tasty haha"
h*****1,4,"Fast delivery but packaging need to improve, less protect on product"
fuhanyun,5,"用空的饮料盒装货真的挺可爱的ww
货包装得特别好没有瑕疵```````````````
good.




忽略废片
"
jiasun1997,5,Fast delivery nice service goods good thanks seller thanks thanks thanks thanks
tanghuishi,5,送得快，也有用盒子包着，东西都很好没有压到，很好很好，也很好吃 ，下次会再回购，客服人也不错，回复信息快，一级棒👍👍👍
k*****u,5,Packaging was acceptable. Delivery was acceptable also..
k*****g,5,"Arrived safelyyyyyyyyyyyyyy👍👍
So excitedddddddddddd😍😍"
c*****y,1,Packing so bad. Item reach in bad condition. Pls pack nicely before send out. 
u*****8,5,Items all received in good condition. Satisfied. Thank you.
h*****r,5,"Satisfied. Received nicely, good. All packed well. Not bad. "
_*****_,5,Ordered the items on 18/2 and received them on 22/2. Items delivered in a few days' time. Niceee👍🏻👍🏻👍🏻
j*****t,5,"Good value for money!
Hope it tastes good!
Will repurchase!"
a*****y,5,"Yeah received, eat eat eat....
Ordered on 3/3/21, took a week to arrive east Malaysia, quite fast"
p*****n,5,"Fast delivery, good product quality, good value for money 👍👍👍👍👍👍👍👍👍👍"
hhuixuan04613,5,鱼仙贝已经尝试过了 吃了两个便宜还好吃😋 但是逛了店家好像没有更新很多的商品诶~希望可以赶快更新，会回购的！！！物流很快但是发货时间好像是下单了隔了两天，不过还是不错的！！！太棒了！
x*****x,5,"Thanks seller for flash shipping , cant wait to try this out !! Received in good condition"
s*****e,5,Good value for money 👍👍👍 products received in good condition
w*****9,5,"希望会好吃，感谢商家有促销🙏
希望会好吃，感谢商家有促销🙏
希望会好吃，感谢商家有促销🙏
min RM4 free delivery太棒了
"
f15hlee,5,没有凹陷 👍👍👍👍👍👍👍👍👍。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
s*****r,5,Cheaper compared to other brands. Hope that it tastes good as well.
yin114,5,"Good value for money, very nice, like it, thank you so much ^ ^ "
w*****h,4,fast delivery and good packing. box doesn’t damage but one of the 酸辣粉 seem like the something permeate.
shuying718,5,"Buy with a promotion price, it is so cheap. Seller is nice and fast delivery. "
albertlai1979,5,之前已经买过，价格便宜👍🏻，发货超级快速👍🏻，包装很好货品安全到达，没有任何破损👍🏻，下次会再回购☺️
y*****5,4,Nice. Thank youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu.
j*****p,5,"Thank you seller 🥰🥰🥰🥰, received in good condition, fast delivery 👍👍👍"
p*****1,5,Gooooooooooooooooooooooooooooooooooood..............
x*****_,5,Production date is fresh. The package is good. Reasonable price
feixiner,5,"客服服务挺好的，物流也还不错。东西都齐全。
都是喜欢吃的，也没有任何食品被压扁。都挺好的。这是第二次回购。"
f*****h,5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
h*****3,2,Seller did not wrap the item with bubble wrap and the item is dirty as shown in the second picture
n*****8,5,It’s so cheap but the delivery time got abit slow ...but anywhere the price is reasonable and the taste quite nice 
a*****k,5,No broken..........received in a box........good value for money
y*****0,5,Good condition. Good product quality. Very fast delivery. Very responsive seller. Good services
dreamo_,5,"Good product quality, good value for money, fast delivery. Thank you seller and courier."
w*****4,5,Within normal expiry date. Personally don't like the taste. 🤢🤢🤢 Especially those spices. 
j*****h,5,Received with thanks! All item in good condition!!!!!!!!!! 
m*****n,5,Good！ Fast delivery， good packing，niceee and tasty delicious…………
w*****_,5,Gooddddddddddddddddddddddddddddddddddddddddddddddd
a*****w,1,"Good 

Received them today 

Nice snacks 

Ordered four days ago 
Consider fast delivery "
t*****3,5,Fast delivery with good packaging and wrapping . Good value for money
lindagoh1997,5,莲藕还可以，面皮也是不错吃的，最爱是金针菇了脆脆的，酸辣面的还有点不够位，但是价格也算到位了，谢谢！
wonghyan,5,Good product quality!!! Good value for money!!! Fast delivery!!!
cutiebunny1210,5,"Nice, very small amount, but cheap, so it's OK.
Good value for money."
c*****6,5,"Havent trying. Heard it’s famous, looking forward to try.."
r*****g,5,"Tiba!  Saya sangat menyukainya, terima kasih
Arrived!  I really like it, thank you"
y*****p,3,"Received it with not good condition,
Haven’t try it, don’t know the taste"
j*****1,5,"Excellent value, good quality with good pricing given. Fast delivery. "
dr.de,5,Very delicious ☺️☺️ sour and spicyyyyyyyyy nyummmmmmmmmmm
j12hyy,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
s*****3,5,Thank you seller....... Items received in good condition .
j*****y,5,"Fast delivery and variety of choice in this shop, can’t wait to try them😋"
shinfeih,5,Thank you seller....product arrived safely... Quite tasty
k*****2,5,"Fast delivery, good value of money, will consider repurchasing, thank you seller"
a*****z,2,"received in really bad condition, the package and the product are dented and damage."
j*****0,5,"Shipping fast, excellent service , recommended 
👍🏻👍🏻👍🏻👍🏻👍🏻"
s*****3,5,fresh produce date，nice taste，fast delivery speed，good  packing
m*****6,5,Fast delivery and good packaging! Good value for money....
y*****8,5,"Very fast delivery, nice packaging and good quality! Satisfied!"
j*****u,5,Everything arrives safely! Seller is very responsive. Will definitely repurchase again 👍🏻👍🏻
y*****9,5,"Shipping was very fast, sent yesterday, arrived today, will buy next time."
w*****y,3,"Bad packaging deliver without box, 2 cups has broken, received within 1 week"
miko49364,5,Goods came safely and nicely in a box of 6.. yesterday ordered today arrived.. 👍🏻
s*****3,1,Should improve the parcel packaging~Bad delivery service👎🏻
v*****1,5,"Fast delivery, definitely will buy it again thanks seller."
sukilingling,5,"First try... Hope the taste is good, mini sausage taste and texture still ok for me, different people different taste"
w*****w,5,"Cheaper price and good quality, nice packaging. 
Need to confirm delivery date with seller if you wish to receive faster🙂"
a*****a,5,Great value for money. Fast shipping. Received item in good condition
e*****z,5,酸辣粉！！没尝过，这次买来试试！！很棒！！！吃辣的朋友可以买！！！寄来的速度也很快，很满意！！🥳❤️❤️
charmaineyapqianting,5,Fast dilivery 😍 things are all perfect i will buy again😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
h*****9,4,虽然包装塌了一点点 但总体来说还是不错的 货4天就到了 还是很有效率的 新货 值得信赖 如果以后可以在加强一点包装就完美了 而且价格不会太贵
dawan203,5,Received with good condition. Very fast delivery. Received within 3 days. Love it.
t*****g,5,"Received in good condition, will definitely buy again!!!!!"
mikoyap970903,2,"Fast delivery , recieve it fast 
But packaging is horrible 
It totally transform alamak "
y*****7,5,"Fast Delivery
Good Product Quality
Good value of money
👍👍👍👍👍"
s*****n,5,Very fast delivery!!!!! Faster than my expectations!!!!! The wrapping is nice too
yitongg,5,"Good very satisfied
Good very satisfied
Good very satisfied"
18uh5mf9mt,3,very slow delivery. Only ship outcthe goods at the last day. 
a*****m,5,Items received with good condition and good product quality 
q*****w,5,"Dented, but acceptable. Delivery quite fast. Cheap. Overall satisfactory"
e*****3,5,it’s very good quality 😍 can’t wait to try it !! thanks seller for selling it in a cheap price 😁
mahyy,5,"Fast delivered services, however the taste no too goods only."
w*****n,5,"Nice product ! Ordered on 2.7.2021 , received on 7.7.2021. recommend to buy a box to prevent your things from damage."
e*****w,5,Deliver on time! Service very good! This 酸辣粉 also tastes very good! 
p*****0,5,Good value for money but the packaging needs to be strengthened... The noodles can be seen from the package...
n*****i,5,"Very fast delivery, took only 2 days to reach, received in very good condition, buy this at very low price"
w*****i,5,货到的挺快。有加保护箱所以货没有压到。delivery quite fast. paid for extra protection so cup noodles were well protected. 
lixian1019chloe,5,"It’s delicious, and it’s coming soon. One box has been eaten and the other box is ready to be given to friends."
p*****2,5,"ok, it was quite good. fast delivery and I able to try all the China snack"
s*****7,5,Fastttttttt deliveryyyyyy. Gooddd productttttt quality yaya.
j*****g,5,"Excellent ,Great ,Nice ,Perfect ,Fast delivery , Nice packing"
t*****2,5,"There is no dent after the package arrives, and the logistics is fast"
d*****2,5,Nice nice nice so delicious!!!! Zero defect.............
w*****k,5,good taste，fast delivery 生产日期新鲜，可以看影片，我有拍。还不错，包装也完好无缺，快递蛮快的。
i*****e,5,The seller is good and the delivery speed is fast. Thank you seller ❤️
y*****n,5,No problem with expired date. Good service 👍. Will purchase again. Thank you seller.
g*****e,5,"Items received in good condition, well packed and fast delivery."
s*****g,5,good👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻😁😁😁😁😁
xiaoyun99,4," Parcel has arrived already
Box a little bit dented
Overall is ok"
l*****g,5,Fast delivery!!!!!! Good service!!!!!!! Good quality!!!!!!!
esberkongnyukshan,5,"Fast delivery, all in good pack just the outer box detented, will reorder again if got good price, thanks seller"
z*****2,3,Ok希望倒水的时候水不会漏出来，真的无力吐槽，不过幸好有心理准备了，包装是泡沫纸和黑色纸袋。。。。。完
t*****1,5,"Fast delivery
Received in good condition👍🏻
Price cheaper
Recommend👍🏻👍🏻👍🏻"
l*****y,5,"Order one box of this 

Good for midnight supper since no delivery at midnight during mco period"
0605jiayi,5,"Delivery is very fast, service is very good, snacks are delicious, water is good to drink"
3efwfhs2ux,5,Fast delivery，the product is good and cheap.will shop back again.
k7145,5,received in a short time abd good condition，overall its great！
